OMIM_ID	type	ENSID
613324	gene	ENSG00000182957
613326	gene	ENSG00000147647
613331	gene	ENSG00000145416
613332	gene	ENSG00000099785
613333	gene	ENSG00000173926
613334	gene	ENSG00000136536
613335	gene	ENSG00000165406
613336	gene	ENSG00000139266
613337	gene	ENSG00000173838
613338	gene	ENSG00000183654
613344	gene	ENSG00000122778
613346	gene	ENSG00000237515
613349	gene	ENSG00000065154
613350	gene	ENSG00000101276
613351	gene	ENSG00000146376
613352	gene	ENSG00000174891
613354	gene	ENSG00000176058
613356	gene	ENSG00000255690
613357	gene	ENSG00000130720
613358	gene	ENSG00000161618
613359	gene	ENSG00000187123
613360	gene	ENSG00000156171
613361	gene	ENSG00000146409
613362	gene	ENSG00000100865
613363	gene	ENSG00000119333
613365	gene	ENSG00000205359
613366	gene	ENSG00000145283
613367	gene	ENSG00000189308
613368	gene	ENSG00000172508
613369	gene	ENSG00000198231
613372	gene	ENSG00000014123
613373	gene	ENSG00000163872
613374	gene	ENSG00000176476
613377	gene	ENSG00000156463
613378	gene	ENSG00000134864
613379	gene	ENSG00000164237
613380	gene	ENSG00000188620
613381	gene	ENSG00000160200
613383	gene	ENSG00000100124
613384	gene	ENSG00000163660
613386	gene	ENSG00000132963
613389	gene	ENSG00000139155
613394	gene	ENSG00000207954
613395	gene	ENSG00000207649
613396	gene	ENSG00000198054
613397	gene	ENSG00000135407
613400	gene	ENSG00000182551
613401	gene	ENSG00000151445
613403	gene	ENSG00000135956
613405	gene	ENSG00000284547
613408	gene	ENSG00000151773
613409	gene	ENSG00000179630
613413	gene	ENSG00000106460
613414	gene	ENSG00000188263
613415	gene	ENSG00000223572
613416	gene	ENSG00000006747
613417	gene	ENSG00000102710
613419	gene	ENSG00000180532
613420	gene	ENSG00000134504
613421	gene	ENSG00000110906
613422	gene	ENSG00000180901
613423	gene	ENSG00000183775
613425	gene	ENSG00000179270
613427	gene	ENSG00000166295
613429	gene	ENSG00000137814
613430	gene	ENSG00000214367
613431	gene	ENSG00000092036
613432	gene	ENSG00000249115
613433	gene	ENSG00000147874
613434	gene	ENSG00000131351
613437	gene	ENSG00000130475
613438	gene	ENSG00000157107
613439	gene	ENSG00000162852
613441	gene	ENSG00000185339
613442	gene	ENSG00000251692
613446	gene	ENSG00000168944
613447	gene	ENSG00000163611
613448	gene	ENSG00000204899
613449	gene	ENSG00000173272
613450	gene	ENSG00000152082
613452	gene	ENSG00000099338
613455	gene	ENSG00000154305
613461	gene	ENSG00000213625
613465	gene	ENSG00000143156
613466	gene	ENSG00000143256
613467	gene	ENSG00000083223
613468	gene	ENSG00000104763
613469	gene	ENSG00000172987
613472	gene	ENSG00000140474
613473	gene	ENSG00000091157
613474	gene	ENSG00000158552
613475	gene	ENSG00000124541
613476	gene	ENSG00000151690
613478	gene	ENSG00000173581
613479	gene	ENSG00000141577
613481	gene	ENSG00000130783
613482	gene	ENSG00000221978
613483	gene	ENSG00000180828
613484	gene	ENSG00000065526
613486	gene	ENSG00000207839
613487	gene	ENSG00000267195
613491	gene	ENSG00000167769
613492	gene	ENSG00000177076
613497	gene	ENSG00000107798
613499	gene	ENSG00000164508
613503	gene	ENSG00000237541
613504	gene	ENSG00000100711
613505	gene	ENSG00000184709
613510	gene	ENSG00000149357
613511	gene	ENSG00000204909
613512	gene	ENSG00000257315
613513	gene	ENSG00000058673
613514	gene	ENSG00000116996
613515	gene	ENSG00000126775
613516	gene	ENSG00000145016
613520	gene	ENSG00000180263
613521	gene	ENSG00000126088
613522	gene	ENSG00000128617
613524	gene	ENSG00000054282
613525	gene	ENSG00000204540
613526	gene	ENSG00000204538
613527	gene	ENSG00000115137
613528	gene	ENSG00000170743
613529	gene	ENSG00000103995
613531	gene	ENSG00000237984
613532	gene	ENSG00000166128
613534	gene	ENSG00000198690
613535	gene	ENSG00000142687
613536	gene	ENSG00000197980
613537	gene	ENSG00000140853
613538	gene	ENSG00000141965
613539	gene	ENSG00000169018
613540	gene	ENSG00000165389
613541	gene	ENSG00000130921
613542	gene	ENSG00000112031
613543	gene	ENSG00000137571
613552	gene	ENSG00000186088
613553	gene	ENSG00000196236
613555	gene	ENSG00000187605
613556	gene	ENSG00000207696
613560	gene	ENSG00000148335
613562	gene	ENSG00000181036
613565	gene	ENSG00000130939
613567	gene	ENSG00000163867
613568	gene	ENSG00000146463
613569	gene	ENSG00000100242
613570	gene	ENSG00000118961
613572	gene	ENSG00000173612
613574	gene	ENSG00000155158
613577	gene	ENSG00000162065
613578	gene	ENSG00000010438
613579	gene	ENSG00000205846
613580	gene	ENSG00000143951
613583	gene	ENSG00000075702
613584	gene	ENSG00000136010
613585	gene	ENSG00000105677
613586	gene	ENSG00000141101
613588	gene	ENSG00000166509
613590	gene	ENSG00000112763
613591	gene	ENSG00000124508
613592	gene	ENSG00000124549
613593	gene	ENSG00000026950
613594	gene	ENSG00000186470
613595	gene	ENSG00000111801
613596	gene	ENSG00000170264
613597	gene	ENSG00000241935
613598	gene	ENSG00000163795
613599	gene	ENSG00000100997
613602	gene	ENSG00000118965
613605	gene	ENSG00000214413
613607	gene	ENSG00000172673
613609	gene	ENSG00000010704
613613	gene	ENSG00000215991
613614	gene	ENSG00000207635
613619	gene	ENSG00000244486
613620	gene	ENSG00000169221
613621	gene	ENSG00000151413
613622	gene	ENSG00000110074
613624	gene	ENSG00000166716
613629	gene	ENSG00000154864
613631	gene	ENSG00000172661
613632	gene	ENSG00000181404
613633	gene	ENSG00000119522
613634	gene	ENSG00000205744
613635	gene	ENSG00000086232
613639	gene	ENSG00000111452
613644	gene	ENSG00000171681
613645	gene	ENSG00000166669
613648	gene	
613649	gene	ENSG00000275662
613650	gene	ENSG00000202191
613651	gene	ENSG00000199575
613653	gene	ENSG00000242802
613654	gene	ENSG00000198982
613655	gene	ENSG00000186795
613663	gene	ENSG00000144736
613664	gene	ENSG00000214872
613665	gene	ENSG00000213088
613666	gene	ENSG00000253710
613667	gene	ENSG00000112320
613669	gene	ENSG00000107951
613682	gene	ENSG00000283871
613683	gene	ENSG00000169241
613687	gene	ENSG00000185480
613691	gene	ENSG00000075240
613692	gene	ENSG00000134744
613696	gene	ENSG00000255009
613698	gene	ENSG00000178537
613699	gene	ENSG00000204007
613701	gene	ENSG00000207948
613709	gene	ENSG00000143486
613713	gene	ENSG00000126226
613714	gene	ENSG00000188211
613715	gene	ENSG00000186184
613716	gene	ENSG00000207574
613719	gene	ENSG00000174099
613725	gene	ENSG00000153291
613726	gene	ENSG00000160746
613727	gene	ENSG00000234438
613733	gene	ENSG00000133895
613734	gene	ENSG00000136710
613738	gene	ENSG00000187546
613739	gene	ENSG00000151500
613741	gene	ENSG00000100504
613742	gene	ENSG00000131482
613745	gene	ENSG00000164162
613746	gene	ENSG00000262117
613747	gene	ENSG00000186638
613748	gene	ENSG00000106554
613749	gene	ENSG00000254004
613753	gene	ENSG00000207702
613754	gene	ENSG00000168159
613755	gene	ENSG00000199090
613760	gene	ENSG00000180773
613764	gene	ENSG00000227500
613766	gene	ENSG00000198794
613768	gene	ENSG00000173821
613770	gene	ENSG00000280109
613771	gene	ENSG00000105518
613772	gene	ENSG00000197705
613773	gene	ENSG00000080854
613774	gene	ENSG00000130559
613775	gene	ENSG00000118200
613777	gene	ENSG00000100350
613781	gene	ENSG00000183323
613782	gene	ENSG00000148450
613785	gene	ENSG00000159403
613786	gene	ENSG00000199085
613787	gene	ENSG00000199122
613788	gene	ENSG00000207947
613797	gene	ENSG00000103355
613798	gene	ENSG00000284862
613799	gene	ENSG00000141519
613802	gene	ENSG00000110917
613813	gene	ENSG00000111554
613814	gene	ENSG00000011295
613815	gene	ENSG00000231852
613816	gene	ENSG00000012963
613817	gene	ENSG00000196141
613821	gene	ENSG00000188386
613822	gene	ENSG00000163605
613831	gene	ENSG00000144357
613833	gene	ENSG00000144445
613840	gene	ENSG00000131845
613841	gene	ENSG00000157741
613842	gene	ENSG00000125812
613844	gene	ENSG00000173660
613846	gene	ENSG00000168778
613847	gene	ENSG00000119977
613851	gene	ENSG00000175785
613858	gene	ENSG00000237412
613859	gene	ENSG00000177398
613864	gene	ENSG00000130803
613866	gene	ENSG00000133328
613867	gene	ENSG00000176485
613868	gene	ENSG00000141469
613871	gene	ENSG00000103876
613872	gene	ENSG00000126218
613878	gene	ENSG00000057593
613879	gene	ENSG00000170893
613880	gene	ENSG00000140320
613883	gene	ENSG00000197993
613888	gene	ENSG00000126858
613889	gene	ENSG00000140983
613890	gene	ENSG00000203859
613891	gene	ENSG00000114491
613892	gene	ENSG00000173852
613893	gene	ENSG00000177990
613894	gene	ENSG00000178904
613895	gene	ENSG00000156162
613896	gene	ENSG00000172331
613897	gene	ENSG00000183161
613898	gene	ENSG00000117305
613899	gene	ENSG00000158169
613900	gene	ENSG00000166948
613901	gene	ENSG00000100220
613902	gene	ENSG00000165655
613903	gene	ENSG00000171817
613904	gene	ENSG00000196437
613905	gene	ENSG00000166704
613906	gene	ENSG00000167528
613907	gene	ENSG00000198740
613910	gene	ENSG00000198464
613911	gene	ENSG00000162714
613914	gene	ENSG00000181220
613915	gene	ENSG00000179627
613917	gene	ENSG00000261272
613918	gene	ENSG00000228789
613919	gene	ENSG00000164627
613920	gene	ENSG00000183513
613921	gene	ENSG00000204022
613922	gene	ENSG00000204021
613923	gene	ENSG00000173239
613924	gene	ENSG00000204020
613927	gene	ENSG00000166278
613928	gene	ENSG00000168631
613929	gene	ENSG00000122711
613931	gene	ENSG00000132773
613932	gene	ENSG00000116783
613934	gene	ENSG00000149582
613935	gene	ENSG00000164841
613936	gene	ENSG00000181284
613937	gene	ENSG00000164168
613939	gene	ENSG00000006282
613940	gene	ENSG00000145375
613941	gene	ENSG00000101446
613942	gene	ENSG00000167098
613945	gene	ENSG00000147570
613946	gene	ENSG00000163793
613947	gene	ENSG00000132122
613948	gene	ENSG00000185594
613952	gene	ENSG00000183508
613961	gene	ENSG00000212124
613962	gene	ENSG00000255837
613963	gene	ENSG00000256188
613964	gene	ENSG00000221937
613965	gene	ENSG00000221855
613966	gene	ENSG00000186136
613967	gene	
613968	gene	ENSG00000185899
613973	gene	ENSG00000164430
613974	gene	ENSG00000137628
613975	gene	ENSG00000137959
613976	gene	ENSG00000112039
613979	gene	ENSG00000101161
613984	gene	ENSG00000144554
613991	gene	ENSG00000171219
613992	gene	ENSG00000175470
613993	gene	ENSG00000106631
613994	gene	ENSG00000196427
613995	gene	
613996	gene	ENSG00000186086
613997	gene	
613998	gene	
613999	gene	ENSG00000269713
614000	gene	ENSG00000271425
614001	gene	ENSG00000263956
614003	gene	ENSG00000270629
614005	gene	ENSG00000266338
614006	gene	ENSG00000271383
614007	gene	ENSG00000162825
614010	gene	ENSG00000104331
614011	gene	
614012	gene	
614013	gene	
614014	gene	ENSG00000188655
614015	gene	ENSG00000134780
614016	gene	ENSG00000164535
614026	gene	ENSG00000162849
614027	gene	ENSG00000168348
614029	gene	ENSG00000163806
614030	gene	ENSG00000204710
614031	gene	ENSG00000141084
614032	gene	ENSG00000092203
614040	gene	ENSG00000181444
614041	gene	ENSG00000139687
614043	gene	ENSG00000093167
614045	gene	ENSG00000136830
614046	gene	ENSG00000134884
614047	gene	ENSG00000163738
614048	gene	ENSG00000164659
614054	gene	ENSG00000166532
614056	gene	ENSG00000196422
614057	gene	ENSG00000199107
614058	gene	ENSG00000138030
614059	gene	ENSG00000283604
614060	gene	
614061	gene	ENSG00000102837
614062	gene	ENSG00000198752
614064	gene	ENSG00000112365
614068	gene	ENSG00000119650
614071	gene	ENSG00000263155
614084	gene	ENSG00000214102
614085	gene	ENSG00000171792
614086	gene	ENSG00000234602
614088	gene	ENSG00000105371
614092	gene	ENSG00000188026
614093	gene	ENSG00000150977
614094	gene	ENSG00000140832
614095	gene	ENSG00000100889
614106	gene	ENSG00000146147
614107	gene	ENSG00000185467
614108	gene	ENSG00000078898
614109	gene	ENSG00000184459
614110	gene	ENSG00000167104
614112	gene	ENSG00000208037
614117	gene	ENSG00000179044
614118	gene	ENSG00000182463
614119	gene	ENSG00000121297
614121	gene	ENSG00000164329
614123	gene	ENSG00000143183
614124	gene	ENSG00000125772
614125	gene	ENSG00000121570
614126	gene	ENSG00000186205
614127	gene	ENSG00000117791
614130	gene	ENSG00000164113
614133	gene	ENSG00000188175
614136	gene	ENSG00000153339
614137	gene	ENSG00000173626
614138	gene	ENSG00000168538
614139	gene	ENSG00000171853
614140	gene	ENSG00000100014
614141	gene	ENSG00000109654
614142	gene	ENSG00000107874
614143	gene	ENSG00000126246
614144	gene	ENSG00000108641
614145	gene	ENSG00000169515
614146	gene	ENSG00000088854
614147	gene	ENSG00000184471
614148	gene	ENSG00000205863
614150	gene	ENSG00000162878
614151	gene	ENSG00000168411
614154	gene	ENSG00000101361
614155	gene	ENSG00000284481
614159	gene	ENSG00000122482
614161	gene	ENSG00000138738
614168	gene	ENSG00000124253
614169	gene	ENSG00000160796
614174	gene	ENSG00000197889
614176	gene	ENSG00000159733
614177	gene	ENSG00000177685
614178	gene	ENSG00000130038
614179	gene	ENSG00000167178
614182	gene	ENSG00000173706
614183	gene	ENSG00000166938
614184	gene	ENSG00000144535
614189	gene	ENSG00000155265
614191	gene	ENSG00000100150
614194	gene	ENSG00000130158
614197	gene	ENSG00000156026
614206	gene	ENSG00000160679
614214	gene	ENSG00000172578
614215	gene	ENSG00000138303
614216	gene	ENSG00000100325
614217	gene	ENSG00000112249
614218	gene	ENSG00000167716
614232	gene	ENSG00000176387
614234	gene	ENSG00000173947
614235	gene	ENSG00000165650
614236	gene	ENSG00000103042
614239	gene	ENSG00000198324
614240	gene	ENSG00000177096
614241	gene	ENSG00000172954
614242	gene	ENSG00000165449
614243	gene	ENSG00000178814
614244	gene	ENSG00000179889
614245	gene	ENSG00000176715
614246	gene	ENSG00000122390
614247	gene	ENSG00000207981
614248	gene	ENSG00000173517
614258	gene	ENSG00000148606
614259	gene	ENSG00000243710
614260	gene	ENSG00000147894
614263	gene	
614264	gene	ENSG00000186517
614267	gene	ENSG00000205669
614268	gene	ENSG00000153294
614269	gene	ENSG00000158292
614270	gene	ENSG00000181378
614271	gene	ENSG00000185298
614272	gene	ENSG00000215251
614273	gene	ENSG00000185926
614274	gene	ENSG00000139697
614275	gene	ENSG00000196357
614276	gene	ENSG00000154822
614277	gene	ENSG00000104343
614281	gene	ENSG00000149564
614282	gene	ENSG00000078808
614283	gene	ENSG00000106415
614285	gene	ENSG00000240654
614287	gene	
614288	gene	ENSG00000240303
614289	gene	ENSG00000101251
614295	gene	ENSG00000122870
614297	gene	ENSG00000131943
614301	gene	ENSG00000224470
614304	gene	ENSG00000284202
614308	gene	ENSG00000226124
614309	gene	ENSG00000155275
614310	gene	ENSG00000114107
614311	gene	ENSG00000101463
614312	gene	ENSG00000141497
614313	gene	ENSG00000184227
614314	gene	ENSG00000177465
614315	gene	ENSG00000172497
614316	gene	ENSG00000151532
614330	gene	ENSG00000144119
614334	gene	ENSG00000138246
614336	gene	ENSG00000217930
614348	gene	ENSG00000111863
614349	gene	ENSG00000075292
614351	gene	ENSG00000102900
614352	gene	ENSG00000155561
614353	gene	
614354	gene	
614355	gene	ENSG00000154930
614356	gene	ENSG00000111058
614357	gene	ENSG00000166743
614358	gene	ENSG00000183747
614359	gene	ENSG00000066813
614360	gene	ENSG00000215009
614361	gene	ENSG00000183549
614362	gene	ENSG00000103740
614363	gene	ENSG00000130377
614364	gene	ENSG00000081760
614365	gene	ENSG00000157426
614366	gene	ENSG00000013503
614367	gene	ENSG00000254470
614368	gene	ENSG00000053770
614384	gene	ENSG00000283998
614386	gene	ENSG00000167371
614387	gene	ENSG00000167625
614392	gene	ENSG00000083544
614393	gene	ENSG00000124596
614394	gene	ENSG00000109083
614396	gene	ENSG00000186566
614397	gene	ENSG00000168389
614398	gene	ENSG00000165757
614403	gene	ENSG00000007384
614404	gene	ENSG00000129667
614405	gene	ENSG00000005100
614406	gene	ENSG00000161929
614410	gene	ENSG00000157510
614412	gene	ENSG00000173769
614413	gene	ENSG00000132744
614423	gene	ENSG00000155755
614425	gene	ENSG00000101407
614426	gene	ENSG00000129696
614427	gene	ENSG00000179981
614428	gene	ENSG00000116819
614439	gene	ENSG00000179674
614440	gene	ENSG00000156011
614442	gene	ENSG00000125637
614443	gene	ENSG00000117395
614444	gene	ENSG00000136828
614445	gene	ENSG00000163530
614446	gene	ENSG00000166377
614447	gene	ENSG00000123689
614448	gene	ENSG00000205835
614449	gene	ENSG00000280165
614451	gene	ENSG00000164181
614452	gene	ENSG00000138138
614453	gene	ENSG00000033122
614454	gene	ENSG00000009335
614459	gene	ENSG00000149483
614460	gene	ENSG00000170242
614461	gene	ENSG00000137288
614463	gene	ENSG00000103034
614469	gene	ENSG00000087087
614471	gene	ENSG00000172046
614472	gene	ENSG00000164068
614476	gene	ENSG00000187720
614477	gene	ENSG00000156172
614478	gene	ENSG00000178449
614479	gene	ENSG00000100294
614481	gene	ENSG00000280620
614484	gene	ENSG00000129055
614488	gene	ENSG00000221240
614489	gene	ENSG00000208028
614502	gene	ENSG00000160345
614503	gene	ENSG00000162873
614505	gene	ENSG00000106080
614506	gene	ENSG00000106009
614509	gene	ENSG00000207638
614510	gene	ENSG00000207550
614511	gene	ENSG00000135272
614512	gene	ENSG00000143337
614513	gene	ENSG00000169905
614515	gene	ENSG00000277399
614516	gene	ENSG00000167130
614517	gene	ENSG00000029153
614518	gene	ENSG00000157259
614522	gene	ENSG00000117153
614523	gene	ENSG00000207656
614525	gene	ENSG00000176953
614528	gene	ENSG00000258777
614529	gene	
614530	gene	ENSG00000184752
614531	gene	ENSG00000198915
614532	gene	ENSG00000138670
614533	gene	ENSG00000176386
614534	gene	ENSG00000141552
614535	gene	ENSG00000214941
614536	gene	ENSG00000173928
614537	gene	ENSG00000148655
614538	gene	ENSG00000207650
614539	gene	ENSG00000127311
614542	gene	ENSG00000154511
614543	gene	ENSG00000165716
614544	gene	ENSG00000187773
614545	gene	ENSG00000161671
614547	gene	ENSG00000169612
614548	gene	ENSG00000111897
614549	gene	ENSG00000168528
614550	gene	ENSG00000184716
614551	gene	ENSG00000164300
614552	gene	ENSG00000173950
614553	gene	ENSG00000156239
614554	gene	ENSG00000105058
614555	gene	ENSG00000139926
614556	gene	ENSG00000049618
614560	gene	ENSG00000129933
614566	gene	ENSG00000167646
614567	gene	ENSG00000139734
614568	gene	ENSG00000137766
614570	gene	ENSG00000186185
614571	gene	ENSG00000197603
614572	gene	ENSG00000179059
614573	gene	ENSG00000151025
614574	gene	ENSG00000067836
614577	gene	ENSG00000163291
614578	gene	ENSG00000162073
614579	gene	ENSG00000160781
614580	gene	ENSG00000188582
614581	gene	ENSG00000136297
614584	gene	ENSG00000178467
614585	gene	ENSG00000267673
614586	gene	ENSG00000156599
614587	gene	ENSG00000128965
614589	gene	ENSG00000198677
614591	gene	ENSG00000213892
614593	gene	ENSG00000166783
614596	gene	ENSG00000207927
614597	gene	ENSG00000284463
614598	gene	ENSG00000199102
614599	gene	ENSG00000199145
614600	gene	ENSG00000199169
614601	gene	ENSG00000162664
614603	gene	ENSG00000100523
614604	gene	ENSG00000153786
614605	gene	ENSG00000175893
614606	gene	ENSG00000188352
614610	gene	ENSG00000197256
614611	gene	ENSG00000186994
614612	gene	ENSG00000132854
614620	gene	ENSG00000187535
614624	gene	ENSG00000156928
614625	gene	ENSG00000226950
614626	gene	ENSG00000212588
614627	gene	ENSG00000264585
614630	gene	ENSG00000118492
614631	gene	ENSG00000214960
614632	gene	ENSG00000163945
614633	gene	ENSG00000143952
614634	gene	ENSG00000110318
614635	gene	
614636	gene	ENSG00000174527
614637	gene	ENSG00000100418
614638	gene	ENSG00000121644
614639	gene	ENSG00000130584
614641	gene	ENSG00000125869
614642	gene	ENSG00000159433
614647	gene	ENSG00000119723
614648	gene	ENSG00000184672
614649	gene	ENSG00000120925
614656	gene	ENSG00000107719
614657	gene	ENSG00000166025
614658	gene	ENSG00000114019
614659	gene	ENSG00000165566
614660	gene	ENSG00000166889
614661	gene	ENSG00000229474
614663	gene	ENSG00000125970
614664	gene	ENSG00000188056
614666	gene	ENSG00000162004
614667	gene	ENSG00000135297
614677	gene	ENSG00000167131
614681	gene	ENSG00000188266
614682	gene	ENSG00000164089
614683	gene	ENSG00000175309
614685	gene	ENSG00000167981
614686	gene	ENSG00000145945
614690	gene	ENSG00000243449
614693	gene	ENSG00000166454
614694	gene	ENSG00000101413
614695	gene	ENSG00000163125
614697	gene	ENSG00000167216
614698	gene	ENSG00000203667
614703	gene	ENSG00000196369
614704	gene	ENSG00000171943
614705	gene	
614708	gene	ENSG00000146197
614709	gene	ENSG00000102897
614710	gene	ENSG00000196550
614711	gene	ENSG00000188610
614712	gene	ENSG00000215784
614713	gene	ENSG00000189431
614715	gene	ENSG00000167664
614716	gene	ENSG00000186648
614717	gene	ENSG00000110200
614718	gene	ENSG00000128944
614719	gene	ENSG00000176407
614720	gene	ENSG00000155111
614721	gene	ENSG00000180543
614722	gene	ENSG00000283152
614724	gene	ENSG00000182923
614725	gene	ENSG00000122335
614726	gene	ENSG00000134851
614729	gene	ENSG00000168090
614730	gene	ENSG00000165282
614733	gene	ENSG00000207614
614734	gene	ENSG00000207639
614735	gene	ENSG00000199130
614737	gene	ENSG00000143158
614738	gene	ENSG00000060762
614754	gene	ENSG00000064218
614755	gene	ENSG00000207861
614757	gene	ENSG00000206013
614758	gene	ENSG00000132912
614759	gene	ENSG00000172361
614760	gene	ENSG00000040487
614761	gene	ENSG00000166840
614762	gene	ENSG00000156689
614763	gene	ENSG00000203972
614764	gene	ENSG00000102781
614765	gene	ENSG00000115808
614766	gene	ENSG00000196792
614767	gene	ENSG00000090372
614768	gene	ENSG00000133872
614769	gene	ENSG00000106603
614770	gene	ENSG00000229833
614771	gene	ENSG00000232838
614772	gene	ENSG00000168275
614773	gene	ENSG00000166343
614774	gene	ENSG00000106246
614775	gene	ENSG00000183978
614776	gene	ENSG00000160584
614777	gene	ENSG00000155229
614778	gene	ENSG00000166595
614780	gene	ENSG00000086300
614781	gene	ENSG00000205356
614783	gene	ENSG00000164087
614784	gene	ENSG00000139323
614785	gene	ENSG00000168958
614786	gene	ENSG00000198398
614787	gene	ENSG00000143442
614788	gene	ENSG00000154783
614789	gene	ENSG00000163378
614790	gene	ENSG00000142279
614791	gene	ENSG00000207581
614792	gene	ENSG00000164897
614793	gene	ENSG00000143674
614794	gene	ENSG00000160216
614795	gene	ENSG00000026652
614796	gene	ENSG00000155189
614797	gene	ENSG00000197329
614798	gene	ENSG00000139946
614799	gene	ENSG00000116922
614801	gene	ENSG00000188895
614802	gene	ENSG00000174579
614803	gene	ENSG00000176399
614804	gene	ENSG00000142700
614805	gene	ENSG00000143006
614806	gene	ENSG00000142025
614811	gene	ENSG00000126790
614812	gene	ENSG00000176046
614818	gene	ENSG00000073910
614821	gene	
614824	gene	ENSG00000125843
614825	gene	ENSG00000135597
614827	gene	ENSG00000007923
614828	gene	ENSG00000144647
614829	gene	ENSG00000174792
614835	gene	ENSG00000169067
614843	gene	ENSG00000109205
614848	gene	ENSG00000110274
614853	gene	ENSG00000176390
614854	gene	ENSG00000108829
614855	gene	ENSG00000132405
614864	gene	ENSG00000164818
614865	gene	ENSG00000281591
614884	gene	ENSG00000168658
614888	gene	ENSG00000103591
614901	gene	ENSG00000103507
614902	gene	ENSG00000004777
614903	gene	ENSG00000104497
614904	gene	ENSG00000162627
614905	gene	ENSG00000106266
614906	gene	ENSG00000002919
614907	gene	ENSG00000185246
614908	gene	ENSG00000149196
614909	gene	ENSG00000164325
614910	gene	ENSG00000133466
614911	gene	ENSG00000172247
614912	gene	ENSG00000186854
614913	gene	ENSG00000269113
614914	gene	ENSG00000216031
614917	gene	ENSG00000155906
614918	gene	ENSG00000132300
614919	gene	ENSG00000084092
614925	gene	ENSG00000165899
614930	gene	ENSG00000129295
614933	gene	
614938	gene	ENSG00000278815
614939	gene	ENSG00000247077
614942	gene	ENSG00000087157
614943	gene	ENSG00000170855
614948	gene	ENSG00000144559
614949	gene	ENSG00000205084
614950	gene	ENSG00000186889
614951	gene	ENSG00000155393
614952	gene	ENSG00000166750
614953	gene	ENSG00000172716
614955	gene	ENSG00000172123
614956	gene	ENSG00000205045
614957	gene	ENSG00000154760
614958	gene	ENSG00000236320
614960	gene	ENSG00000179598
614964	gene	ENSG00000225968
614965	gene	ENSG00000136193
614966	gene	ENSG00000141295
614967	gene	ENSG00000144306
614968	gene	ENSG00000104611
614971	gene	ENSG00000253352
614975	gene	ENSG00000268388
614977	gene	
614978	gene	ENSG00000269186
614981	gene	ENSG00000130770
614982	gene	ENSG00000101596
614983	gene	ENSG00000168062
614984	gene	ENSG00000181192
614985	gene	
614986	gene	ENSG00000162545
614987	gene	ENSG00000131037
614988	gene	ENSG00000177106
614989	gene	ENSG00000198758
614991	gene	
614992	gene	ENSG00000225127
614993	gene	ENSG00000164076
614994	gene	ENSG00000008118
614995	gene	ENSG00000163701
614996	gene	
614997	gene	ENSG00000167491
614998	gene	ENSG00000143614
614999	gene	ENSG00000186377
615000	gene	ENSG00000196663
615001	gene	ENSG00000149289
615002	gene	ENSG00000110931
615003	gene	ENSG00000085788
615004	gene	ENSG00000183423
615012	gene	ENSG00000196787
615013	gene	ENSG00000274997
615014	gene	ENSG00000184270
615015	gene	ENSG00000181218
615016	gene	ENSG00000204701
615017	gene	ENSG00000272036
615019	gene	ENSG00000170291
615020	gene	ENSG00000163832
615027	gene	ENSG00000139146
615029	gene	ENSG00000054803
615036	gene	ENSG00000199092
615037	gene	ENSG00000207754
615038	gene	ENSG00000105479
615039	gene	ENSG00000138653
615044	gene	ENSG00000124635
615045	gene	ENSG00000197903
615046	gene	ENSG00000196890
615047	gene	ENSG00000170921
615049	gene	ENSG00000095787
615050	gene	ENSG00000164122
615051	gene	ENSG00000148331
615052	gene	ENSG00000183475
615053	gene	ENSG00000177981
615054	gene	ENSG00000146926
615055	gene	ENSG00000196372
615056	gene	ENSG00000161664
615060	gene	ENSG00000168515
615061	gene	ENSG00000124935
615062	gene	ENSG00000197745
615063	gene	ENSG00000205209
615064	gene	ENSG00000197119
615068	gene	ENSG00000152223
615069	gene	ENSG00000197837
615070	gene	ENSG00000207741
615076	gene	ENSG00000125871
615077	gene	ENSG00000111490
615078	gene	ENSG00000111711
615079	gene	ENSG00000064102
615086	gene	ENSG00000180423
615088	gene	ENSG00000175224
615089	gene	ENSG00000123395
615090	gene	ENSG00000272395
615093	gene	ENSG00000160886
615094	gene	ENSG00000119608
615096	gene	ENSG00000207548
615097	gene	ENSG00000010379
615098	gene	ENSG00000100154
615099	gene	ENSG00000178752
615100	gene	ENSG00000143079
615101	gene	ENSG00000137267
615103	gene	ENSG00000176014
615104	gene	ENSG00000167566
615105	gene	ENSG00000037757
615110	gene	ENSG00000185798
615111	gene	ENSG00000162777
615114	gene	ENSG00000101493
615115	gene	ENSG00000141431
615116	gene	ENSG00000181323
615117	gene	ENSG00000187699
615123	gene	ENSG00000076513
615124	gene	ENSG00000198720
615125	gene	ENSG00000118454
615126	gene	ENSG00000172932
615128	gene	ENSG00000169689
615129	gene	ENSG00000136542
615130	gene	ENSG00000178234
615131	gene	ENSG00000131386
615132	gene	ENSG00000100626
615133	gene	ENSG00000106648
615136	gene	ENSG00000110328
615137	gene	ENSG00000185274
615138	gene	ENSG00000174473
615140	gene	ENSG00000111678
615142	gene	ENSG00000141200
615143	gene	ENSG00000136878
615144	gene	ENSG00000184647
615146	gene	ENSG00000077254
615148	gene	ENSG00000207776
615149	gene	ENSG00000207743
615150	gene	ENSG00000207605
615151	gene	ENSG00000207962
615152	gene	ENSG00000128607
615153	gene	ENSG00000168404
615154	gene	ENSG00000170788
615161	gene	ENSG00000232629
